event_id,year,true_label,fold,predicted_label,probability_Low,probability_Moderate,probability_Severe,dataset,country_code,region,disaster_type,disaster_subtype,date_granularity,date_imputed,historical_frequency,hdi,Location,magnitude_scale,event_month,hdi_missing,month_missing,magnitude,magnitude_missing,magnitude_group,magnitude_group_unknown,magnitude_robust_z,max_probability,low_minus_severe,moderate_minus_severe
2017-0024-ITA,2017,Moderate,2,Moderate,0.0015984450063805001,0.99839175905483935,9.7959387800713195e-06,OOF,ITA,Southern Europe,Road,Road,day,0,98,0.89700000000000002,San Martino Buon Albergo (near Vérone),,1,0,0,,1,UNKNOWN,1,,0.99839175905483935,0.0015886490676004286,0.99838196311605931
2017-0025-PAK,2017,Low,2,Moderate,0.10892172310921069,0.44786451982389408,0.44321375706689531,OOF,PAK,Southern Asia,Mass movement (wet),Avalanche (wet),day,0,223,0.53700000000000003,"Tehsil Garam Chashma, Shershal UC Karimabad village, Arandu (Chitral), Dera Ismail Khan (Khyber Pakhtunkhwa province), Bazaar Zakhakhel, Badi Samoor area of Khar (Bajaur) (Federally Administered Tribal Areas of Pakistan), between Chagai and Nushki (Balochistan)",,2,0,0,,1,UNKNOWN,1,,0.44786451982389408,-0.33429203395768459,0.004650762756998772
2017-0026-AFG,2017,Moderate,2,Severe,0.10887829522726079,0.42046447720087748,0.47065722757186168,OOF,AFG,Southern Asia,Mass movement (wet),Avalanche (wet),day,0,158,0.496,"Afsay Village - Barg-e-Matal district (Nuristan province), Nuristan",,2,0,0,,1,UNKNOWN,1,,0.47065722757186168,-0.3617789323446009,-0.050192750370984196
2017-0027-AFG,2017,Moderate,2,Severe,0.10887829522726079,0.42046447720087748,0.47065722757186168,OOF,AFG,Southern Asia,Mass movement (wet),Avalanche (wet),day,0,158,0.496,Dawaz Bala (Badakhshan province),,2,0,0,,1,UNKNOWN,1,,0.47065722757186168,-0.3617789323446009,-0.050192750370984196
2017-0028-PHL,2017,Low,2,Low,0.68096870418167388,0.22002809996748421,0.099003195850842204,OOF,PHL,South-eastern Asia,Flood,Flood (General),day,0,342,0.69399999999999995,"Western Visayas, Central Visayas, Eastern Visayas, Zamboanga (Samboanga del Norte), Northern Mindanao (Bukidnon, Camiguin, Misamis Occidental, Misamis oriental, Lanao del Norte) Davao (Compostela, Davao del Norte, Davao del Sur, Davao Oriental), Caragan (Agusan del Norte, Agusan del Sur, Surigao del Norte), Autonomous region of Muslim Mindanao (Lanao del Sur, Maguindanao), Soccskargen (Saranggani)",Km2,1,0,0,,1,Flood | Km2,0,,0.68096870418167388,0.58196550833083172,0.121024904116642
2017-0029-CHN,2017,Moderate,2,Moderate,0.063829355097603596,0.64177596891724675,0.29439467598514951,OOF,CHN,Eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,1144,0.76500000000000001,Zhejiang province,,2,0,0,,1,UNKNOWN,1,,0.64177596891724675,-0.23056532088754592,0.34738129293209724
2017-0034-TJK,2017,Moderate,2,Moderate,0.17504710642273541,0.52860432297350213,0.29634857060376302,OOF,TJK,Central Asia,Mass movement (wet),Avalanche (wet),day,0,51,0.66600000000000004,"Pamir region. Road between Douchanbe (Tadshikistan territories) and Khodjent (Sogd), Gorno-Badakhshan region (East)",,1,0,0,,1,UNKNOWN,1,,0.52860432297350213,-0.12130146418102761,0.23225575236973911
2017-0035-MDG,2017,Moderate,2,Moderate,0.0002157310839232,0.99977447297729682,9.7959387800713195e-06,OOF,MDG,Sub-Saharan Africa,Road,Road,day,0,54,0.505,Anjozorobe district,,1,0,0,,1,UNKNOWN,1,,0.99977447297729682,0.00020593514514312869,0.99976467703851679
2017-0036-PER,2017,Moderate,2,Low,0.77370480178479462,0.16919240117011661,0.057102797045088603,OOF,PER,Latin America and the Caribbean,Flood,Flood (General),day,0,171,0.77500000000000002,"Arequipa, Camana, Caraveli, Castile, Caylloma, Condesuyos, Islay, La Union (Arequipa). Huancavelica, Acobamba, Angaraes, Castrovirreyna, Huaytara, Tayacaja (Huancavelica), Ica, Nasca, Palpa, Pisco (Ica), Canete, Canta, Huarochirir, Lima, Oyon, Yauyos (Lima)",Km2,1,0,0,,1,Flood | Km2,0,,0.77370480178479462,0.71660200473970603,0.112089604125028
2017-0037-SEN,2017,Moderate,2,Moderate,0.0002157310839232,0.99977447297729682,9.7959387800713195e-06,OOF,SEN,Sub-Saharan Africa,Road,Road,day,0,46,0.51700000000000002,Malem Hodar,,1,0,0,,1,UNKNOWN,1,,0.99977447297729682,0.00020593514514312869,0.99976467703851679
2017-0038-AFG,2017,Moderate,2,Moderate,0.27940516534895521,0.48935519954820422,0.23123963510284101,OOF,AFG,Southern Asia,Storm,Blizzard/Winter storm,day,0,157,0.496,"Darzab district (Jawzjan province); Bamyan, Shawel region (Baghlan province)",Kph,1,0,0,,1,Storm | Kph,0,,0.48935519954820422,0.048165530246114197,0.25811556444536321
2017-0039-USA,2017,Low,2,Low,0.52149818653250746,0.44754816079981891,0.030953652667673501,OOF,USA,Northern America,Storm,Blizzard/Winter storm,day,0,488,0.93100000000000005,"California, Nevada, Idaho, Colorado, Utah, Oregon states",Kph,1,0,0,,1,Storm | Kph,0,,0.52149818653250746,0.49054453386483393,0.41659450813214538
2017-0044-CHN,2017,Moderate,2,Moderate,0.066526640705134199,0.65288262260261265,0.28059073669225282,OOF,CHN,Eastern Asia,Mass movement (wet),Landslide (wet),day,0,1143,0.76500000000000001,Nanzhang county (Hubei province),,1,0,0,,1,UNKNOWN,1,,0.65288262260261265,-0.21406409598711862,0.37229188591035983
2017-0045-PAK,2017,Moderate,2,Moderate,0.23908272628419211,0.51089812813786006,0.25001914557794808,OOF,PAK,Southern Asia,Flood,Flood (General),day,0,222,0.53700000000000003,"Turbat (Kech); Gwadar, Panjgur, Pishin, Ziarat, Qila Abdullah districts (Balochistan province)",Km2,1,0,0,,1,Flood | Km2,0,,0.51089812813786006,-0.010936419293755967,0.26087898255991199
2017-0046-IND,2017,Moderate,2,Moderate,0.17797229740767129,0.47645146232660429,0.34557624026572442,OOF,IND,Southern Asia,Mass movement (wet),Avalanche (wet),day,0,602,0.64900000000000002,"Sonamanrg (Ganderbal district), Gurez Valleys (Jammu and Kashmir state)",,1,0,0,,1,UNKNOWN,1,,0.47645146232660429,-0.16760394285805313,0.13087522206087987
2017-0050-PHL,2017,Low,2,Low,0.46202158627409962,0.1931467200195473,0.3448316937063533,OOF,PHL,South-eastern Asia,Earthquake,Ground movement,day,0,346,0.69399999999999995,Surigao Del Norte district (Region XIII (Caraga) province),Moment Magnitude,2,0,0,6.7000000000000002,0,Earthquake | Moment Magnitude,0,0.21428571428571411,0.46202158627409962,0.11718989256774631,-0.151684973686806
2017-0051-MOZ,2017,Low,2,Low,0.58659740708685226,0.28594955895590729,0.1274530339572402,OOF,MOZ,Sub-Saharan Africa,Storm,Tropical cyclone,day,0,82,0.46100000000000002,"Vilankulo, Massinga, Maxixe, Jangamo, Morrumbene Inhambane City, Funhalouro, Homoine, Jangamo, Inharrime, Panda, Zavala (Inhambane province); Chibuto, Guja, Chokwe districts (Gaza province)",Kph,2,0,0,100,0,Storm | Kph,0,-0.58823529411764708,0.58659740708685226,0.45914437312961209,0.15849652499866709
2017-0052-PER,2017,Low,2,Low,0.59099264312239042,0.2115073135617993,0.19750004331581009,OOF,PER,Latin America and the Caribbean,Flood,Flood (General),day,0,172,0.77500000000000002,"Lambayeque, Morrope, Tucume, Illimo, Pacora, Jayanca, Olmos, Motupe, Salas, Cayalti, San Jose, Mochumi districts (Lambayeque province); Chiclayo, Ortiz, La Victoria, Pimentel, Monsefu, Santa Rosa, Puerto Eten, Lagunas, Chongoyape, Patapo, Pomalca, Cayalti, Zana, Eten, Tuman, Picsi, Pucala, Reque, José Leonardo Orti districts (Chiclayo province); Ferrenafe province",Km2,2,0,0,288499.13,0,Flood | Km2,0,3.3794278178075143,0.59099264312239042,0.39349259980658036,0.014007270245989217
2017-0055-CHL,2017,Low,2,Low,0.87394069788008244,0.095482700387588701,0.030576601732328599,OOF,CHL,Latin America and the Caribbean,Flood,Flood (General),day,0,61,0.86199999999999999,"Santiago, Valparaiso, O'Higgins, Antofagasta, Coquimbo",Km2,2,0,0,,1,Flood | Km2,0,,0.87394069788008244,0.84336409614775387,0.064906098655260105
2017-0056-ARG,2017,Moderate,2,Moderate,0.0015984450063805001,0.99839175905483935,9.7959387800713195e-06,OOF,ARG,Latin America and the Caribbean,Road,Road,day,0,89,0.86099999999999999,Near Rosario,,2,0,0,,1,UNKNOWN,1,,0.99839175905483935,0.0015886490676004286,0.99838196311605931
2017-0059-IDN,2017,Low,2,Low,0.50623751300882103,0.28783139694150939,0.20593109004966961,OOF,IDN,South-eastern Asia,Flood,Flood (General),day,0,374,0.71199999999999997,"Jakarta (Bekasi, Jakarta)",Km2,2,0,0,40253.830000000002,0,Flood | Km2,0,0.18532977354606281,0.50623751300882103,0.30030642295915144,0.081900306891839775
2017-0060-LKA,2017,Moderate,2,Moderate,0.066937909477595106,0.6279366101793693,0.30512548034303671,OOF,LKA,Southern Asia,Water,Water,day,0,57,0.77700000000000002,,,2,0,0,,1,UNKNOWN,1,,0.6279366101793693,-0.23818757086544162,0.32281112983633259
2017-0062-USA,2017,Low,2,Low,0.79061428034425452,0.1769619588083679,0.032423760847376797,OOF,USA,Northern America,Storm,Storm (General),day,0,490,0.93100000000000005,"Center and south of California (San Diego, Los Angeles, San Francisco, Sacramento)",Kph,2,0,0,,1,Storm | Kph,0,,0.79061428034425452,0.75819051949687777,0.1445381979609911
2017-0063-ARG,2017,Moderate,2,Moderate,0.0015984450063805001,0.99839175905483935,9.7959387800713195e-06,OOF,ARG,Latin America and the Caribbean,Road,Road,day,0,88,0.86099999999999999,Mendoza province,,2,0,0,,1,UNKNOWN,1,,0.99839175905483935,0.0015886490676004286,0.99838196311605931
2017-0066-MOZ,2017,Moderate,2,Moderate,0.058206339245609397,0.4806970100206277,0.46109665073376321,OOF,MOZ,Sub-Saharan Africa,Water,Water,day,0,81,0.46100000000000002,Quelimane (Zambizia),,2,0,0,,1,UNKNOWN,1,,0.4806970100206277,-0.4028903114881538,0.019600359286864488
2017-0067-TWN,2017,Moderate,2,Moderate,0.0035979885905054998,0.99639221547071444,9.7959387800713195e-06,OOF,TWN,Eastern Asia,Road,Road,day,0,66,,Taichung region,,2,1,0,,1,UNKNOWN,1,,0.99639221547071444,0.0035881926517254284,0.9963824195319344
2017-0068-IDN,2017,Moderate,2,Moderate,0.1517716750598497,0.5461520441851424,0.3020762807550087,OOF,IDN,South-eastern Asia,Mass movement (wet),Landslide (wet),day,0,373,0.71199999999999997,"Kintamani district (Bali); Java, Lombok, and Sumbawa.",,2,0,0,,1,UNKNOWN,1,,0.5461520441851424,-0.15030460569515899,0.24407576343013371
2017-0070-USA,2017,Low,2,Low,0.78453708667817068,0.16903631059796179,0.046426602723866603,OOF,USA,Northern America,Storm,Tornado,day,0,492,0.93100000000000005,"Illinois, Missouri, Indiana, Arkansas, Kentucky, Tennessee, Ohio , Georgia, Iowa, North Carolina, Virginia, Alabama, South Carolina, West Virginia, Michigan states",Kph,2,0,0,,1,Storm | Kph,0,,0.78453708667817068,0.73811048395430412,0.12260970787409518
2017-0071-AFG,2017,Moderate,2,Moderate,0.29540590866213717,0.5208548524671186,0.18373923887074409,OOF,AFG,Southern Asia,Storm,Blizzard/Winter storm,day,0,160,0.496,"Kabul province, Kohistan, Pashtoonkot, Andkhoy, Qurmkul, Balcheragh, and Dawlat districts (Faryab province)",Kph,2,0,0,,1,Storm | Kph,0,,0.5208548524671186,0.11166666979139309,0.33711561359637454
2017-0075-MDG,2017,Moderate,2,Low,0.35665666411742242,0.3331990920479545,0.31014424383462302,OOF,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,day,0,56,0.505,"Antalaha district (Sava province), Analanjirofo, Alaotra Mangoro, Atsinanana, Analamanga, Vakinankaratra, Bongolava, Itasy, Ihorombe, Amoron I Mania, Haute Matsiatra, Vatovavy Fitovinany provinces",Kph,3,0,0,300,0,Storm | Kph,0,1.7647058823529411,0.35665666411742242,0.046512420282799394,0.02305484821333148
2017-0076-CHN,2017,Moderate,2,Moderate,0.058356525141306403,0.64622899315523341,0.29541448170346019,OOF,CHN,Eastern Asia,Industrial accident (General),Industrial accident (General),day,0,1146,0.76500000000000001,Near Shuangyashan (Heilongjiang province),m3,3,0,0,,1,UNKNOWN,1,,0.64622899315523341,-0.23705795656215378,0.35081451145177323
2017-0077-HTI,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,HTI,Latin America and the Caribbean,Road,Road,day,0,99,0.55900000000000005,Gonaïves,,3,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0078-GTM,2017,Moderate,2,Moderate,0.1777765643179923,0.49551873950523467,0.326704696176773,OOF,GTM,Latin America and the Caribbean,Fire (Miscellaneous),Fire (Miscellaneous),day,0,76,0.64700000000000002,San José Pinula,,3,0,0,,1,UNKNOWN,1,,0.49551873950523467,-0.1489281318587807,0.16881404332846167
2017-0080-BDI,2017,Low,2,Moderate,0.14163904604804181,0.49300640208882779,0.36535455186313021,OOF,BDI,Sub-Saharan Africa,Mass movement (wet),Landslide (wet),day,0,54,0.434,"Mabayi district (Cibitoke province);Bujumbura mairie (Butere, Kinama,...); Kiganda district (Muramvya province), Mutimbuzi district (Bujumbura Rural province)",,3,0,0,,1,UNKNOWN,1,,0.49300640208882779,-0.22371550581508839,0.12765185022569758
2017-0081-NPL,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,NPL,Southern Asia,Road,Road,day,0,107,0.58799999999999997,Jajarkot district,,3,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0082-SEN,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,SEN,Sub-Saharan Africa,Road,Road,day,0,47,0.51700000000000002,Near Saint-Louis,,3,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0083-GHA,2017,Moderate,2,Low,0.65728220192520836,0.21554943117133721,0.1271683669034544,OOF,GHA,Sub-Saharan Africa,Storm,Storm (General),day,0,48,0.59399999999999997,Brong Ahafo province,Kph,3,0,0,,1,Storm | Kph,0,,0.65728220192520836,0.53011383502175402,0.088381064267882808
2017-0084-PER,2017,Severe,2,Low,0.59175058214688858,0.21433624448847599,0.19391317336463501,OOF,PER,Latin America and the Caribbean,Flood,Flood (General),day,0,173,0.77500000000000002,"Ancash department (Huarmey, Casma, El Santa provinces); Tumbes department (Zarumilla and Tumbes provinces); Lima department (Lima, Huarochirí and Canta provinces), La Libertad department (Trujillo province), Chiclayo department (Chiclayo province), Piura department (Piura province)",Km2,3,0,0,810942.33999999997,0,Flood | Km2,0,5,0.59175058214688858,0.3978374087822536,0.02042307112384098
2017-0085-PAN,2017,Moderate,2,Moderate,0.0071129654377332999,0.99275452786965757,0.00013250669260909999,OOF,PAN,Latin America and the Caribbean,Road,Road,day,0,40,0.81499999999999995,Cienaga Vieja (Anton),,3,0,0,,1,UNKNOWN,1,,0.99275452786965757,0.0069804587451241995,0.99262202117704845
2017-0086-FRA,2017,Low,2,Low,0.86030614715989751,0.103835398493167,0.035858454346934798,OOF,FRA,Western Europe,Storm,Extra-tropical storm,day,0,83,0.90800000000000003,"Brittany, Provence, Sud Ouest (Brive), Alpes du Sud, Centre et Sud-Est.",Kph,3,0,0,193,0,Storm | Kph,0,0.50588235294117645,0.86030614715989751,0.82444769281296271,0.067976944146232204
2017-0088-MMR,2017,Moderate,2,Moderate,0.059608109696264899,0.50302630138451632,0.43736558891921901,OOF,MMR,South-eastern Asia,Water,Water,day,0,59,0.58699999999999997,Near Pathein (Rangoun),,4,0,0,,1,UNKNOWN,1,,0.50302630138451632,-0.37775747922295411,0.065660712465297311
2017-0089-YEM,2017,Moderate,2,Moderate,0.1076667691378114,0.61159684975050765,0.28073638111168098,OOF,YEM,Western Asia,Explosion (Industrial),Explosion (Industrial),day,0,65,0.45900000000000002,Hodeida,m3,4,0,0,,1,UNKNOWN,1,,0.61159684975050765,-0.17306961197386958,0.33086046863882668
2017-0090-COL,2017,Severe,2,Moderate,0.15821114511173801,0.57601574448304715,0.2657731104052154,OOF,COL,Latin America and the Caribbean,Mass movement (wet),Mudslide,day,0,128,0.77400000000000002,"San Fernando, San Miguel, Independencia, Chaparros, San Agustín, Naranjito,Pablo VI, Avenida 17 de Julio, Miraflores, Progres (Mocoa); Putumayo Department",,3,0,0,,1,UNKNOWN,1,,0.57601574448304715,-0.10756196529347739,0.31024263407783176
2017-0091-ZWE,2017,Severe,2,Low,0.53847784821955635,0.20889775597065971,0.25262439580978352,OOF,ZWE,Sub-Saharan Africa,Storm,Tropical cyclone,month,1,65,0.57499999999999996,"Chitungwiza (Harare), Makoni, Nyanga (Manicaland), Bindura, Centenary, Mazowe, Rushinga, Shamva, Mbire (Mashonaland Central), Goromonzi, Hwedza, Mudzi, Murehwa, Seke, Uzumba-Maramba-Pfungwe, Chikomba (Mashonaland East), Chegutu, Kadoma, Makonde, Kariba (Mashonaland West), Gutu, Zaka, Chiredzi, Mwenezi, Chivi (Masvingo), Tsholotsho, Bubi, Chipinge, Umguza (Matabeleland North), Matobo, Bulilima, Gwanda, Mangwe, Insiza (Matabeleland South), Chirumhanzu, Gweru, Kwekwe, Shurugwi, Zvishavane, Gokwe, Mberengwa (Midlands)",Kph,1,0,0,,1,Storm | Kph,0,,0.53847784821955635,0.28585345240977283,-0.04372663983912381
2017-0092-SEN,2017,Moderate,2,Moderate,0.26721659375341722,0.39041845163264738,0.34236495461393501,OOF,SEN,Sub-Saharan Africa,Fire (Miscellaneous),Fire (Miscellaneous),day,0,48,0.51700000000000002,Tambacounda region,,4,0,0,,1,UNKNOWN,1,,0.39041845163264738,-0.075148360860517793,0.048053497018712366
2017-0093-SOM,2017,Severe,2,Severe,0.153595810763268,0.20009296963131229,0.64631121960541937,OOF,SOM,Sub-Saharan Africa,Epidemic,Bacterial disease,month,1,74,,"Juba, Bakol regions",,1,1,0,,1,UNKNOWN,1,,0.64631121960541937,-0.49271540884215137,-0.44621824997410708
2017-0096-IRN,2017,Moderate,2,Low,0.62689385950445908,0.2477076062304828,0.1253985342650577,OOF,IRN,Southern Asia,Flood,Flash flood,day,0,196,0.79300000000000004,"Azerbaijane-Gharbi (west), Azerbaijane-Sharghi (east), Kordestan, Zanjan, Mazandaran, Ardebil",Km2,4,0,0,40807.870000000003,0,Flood | Km2,0,0.19245844055584152,0.62689385950445908,0.50149532523940143,0.12230907196542509
2017-0097-TUR,2017,Moderate,2,Moderate,0.0449895962379845,0.64169792946842275,0.31331247429359282,OOF,TUR,Western Asia,Air,Air,day,0,144,0.83299999999999996,East,,4,0,0,,1,UNKNOWN,1,,0.64169792946842275,-0.26832287805560834,0.32838545517482992
2017-0098-PHL,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,PHL,South-eastern Asia,Road,Road,day,0,349,0.69399999999999995,Nueva Ecija province,,4,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0099-LKA,2017,Moderate,2,Moderate,0.17489107285991379,0.55713607927089293,0.26797284786919351,OOF,LKA,Southern Asia,Collapse (Miscellaneous),Collapse (Miscellaneous),day,0,58,0.77700000000000002,Kolonnawa (near Colombo),,4,0,0,,1,UNKNOWN,1,,0.55713607927089293,-0.093081775009279721,0.28916323140169942
2017-0100-MEX,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,MEX,Latin America and the Caribbean,Road,Road,day,0,178,0.78100000000000003,Between Guerrero and Michoacan states,,4,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0101-IND,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,IND,Southern Asia,Road,Road,day,0,605,0.64900000000000002,Shimla region (Himachal Pradesh),,4,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0102-IDN,2017,Moderate,2,Moderate,0.14945631804050161,0.555706004622747,0.2948376773367522,OOF,IDN,South-eastern Asia,Mass movement (wet),Landslide (wet),day,0,376,0.71199999999999997,Ponorogo discrict (Java province),,4,0,0,,1,UNKNOWN,1,,0.555706004622747,-0.1453813592962506,0.26086832728599479
2017-0103-MMR,2017,Moderate,2,Moderate,0.15934179015388181,0.4620286011254327,0.37862960872068491,OOF,MMR,South-eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,58,0.58699999999999997,Magway,,4,0,0,,1,UNKNOWN,1,,0.4620286011254327,-0.2192878185668031,0.083398992404747796
2017-0105-AUS,2017,Moderate,2,Low,0.7042837201633404,0.15230487742936341,0.143411402407295,OOF,AUS,Australia and New Zealand,Storm,Tropical cyclone,day,0,106,0.93999999999999995,"Logan region; Queensland; Nouvelle-Galles du Sud, au sud du Queensland, Sydney; Bowen (Whitsunday), Mackay, Proserpine (Whitsunday), Airlie beach (Whitsunday Isl.)",Kph,3,0,0,263,0,Storm | Kph,0,1.3294117647058823,0.7042837201633404,0.5608723177560454,0.0088934750220684144
2017-0108-USA,2017,Moderate,2,Low,0.55435857698382762,0.41623847805182213,0.029402944964350201,OOF,USA,Northern America,Storm,Blizzard/Winter storm,day,0,495,0.93100000000000005,"South Carolina, Georgia, North Carolina, Tennessee, Alabama, Mssissippi, Florida, Kentucky , Virginia",Kph,3,0,0,,1,Storm | Kph,0,,0.55435857698382762,0.52495563201947737,0.38683553308747193
2017-0109-AGO,2017,Moderate,2,Low,0.56349042786523718,0.22981605434434069,0.20669351779042131,OOF,AGO,Sub-Saharan Africa,Flood,Flash flood,day,0,82,0.60999999999999999,Luanda province,Km2,3,0,0,24002.580000000002,0,Flood | Km2,0,-0.023770200720535234,0.56349042786523718,0.35679691007481584,0.023122536553919382
